"","region","strategy_code","variable","future_id","value"
"1000","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2023",0,0
"1001","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2024",0,0
"1002","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation",0,1567654256.19025
"1003","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2015",0,0
"1004","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2016",0,0
"1005","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2017",0,0
"1006","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2018",0,0
"1007","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2019",0,0
"1008","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2020",0,0
"1009","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2021",0,0
"1010","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2022",0,0
"1011","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2023",0,0
"1012","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:aviation_shifted2024",0,0
"1013","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes",0,-7108890931.34447
"1014","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2015",0,0
"1015","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2016",0,0
"1016","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2017",0,0
"1017","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2018",0,0
"1018","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2019",0,0
"1019","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2020",0,0
"1020","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2021",0,0
"1021","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2022",0,0
"1022","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2023",0,0
"1023","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2024",0,0
"1024","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public",0,-59245466136.4084
"1025","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2015",0,0
"1026","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2016",0,0
"1027","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2017",0,0
"1028","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2018",0,0
"1029","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2019",0,0
"1030","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2020",0,0
"1031","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2021",0,0
"1032","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2022",0,0
"1033","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2023",0,0
"1034","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:public_shifted2024",0,0
"1035","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger",0,0
"1036","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2015",0,0
"1037","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2016",0,0
"1038","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2017",0,0
"1039","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2018",0,0
"1040","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2019",0,0
"1041","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2020",0,0
"1042","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2021",0,0
"1043","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2022",0,0
"1044","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2023",0,0
"1045","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2024",0,0
"1046","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional",0,-19286506574.27
"1047","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2015",0,0
"1048","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2016",0,0
"1049","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2017",0,0
"1050","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2018",0,0
"1051","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2019",0,0
"1052","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2020",0,0
"1053","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2021",0,0
"1054","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2022",0,0
"1055","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2023",0,0
"1056","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2024",0,0
"1057","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light",0,154986049253.238
"1058","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2015",0,0
"1059","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2016",0,0
"1060","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2017",0,0
"1061","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2018",0,0
"1062","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2019",0,0
"1063","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2020",0,0
"1064","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2021",0,0
"1065","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2022",0,0
"1066","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2023",0,0
"1067","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:passenger_transport:road_light_shifted2024",0,0
"1068","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all",0,-4176525450.83904
"1069","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2015",0,0
"1070","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2016",0,0
"1071","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2017",0,0
"1072","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2018",0,0
"1073","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2019",0,0
"1074","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2020",0,0
"1075","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2021",0,0
"1076","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2022",0,0
"1077","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2023",0,0
"1078","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:efficiency:all_shifted2024",0,0
"1079","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV",0,-10131175767.833
"1080","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2015",0,0
"1081","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2016",0,0
"1082","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2017",0,0
"1083","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2018",0,0
"1084","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2019",0,0
"1085","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2020",0,0
"1086","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2021",0,0
"1087","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2022",0,0
"1088","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2023",0,0
"1089","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:LDV_shifted2024",0,0
"1090","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger",0,-2178012863.35613
"1091","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2015",0,0
"1092","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2016",0,0
"1093","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2017",0,0
"1094","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2018",0,0
"1095","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2019",0,0
"1096","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2020",0,0
"1097","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2021",0,0
"1098","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2022",0,0
"1099","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2023",0,0
"1100","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_charger_shifted2024",0,0
"1101","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles",0,-1860296895.78861
"1102","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2015",0,0
"1103","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2016",0,0
"1104","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2017",0,0
"1105","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2018",0,0
"1106","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2019",0,0
"1107","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2020",0,0
"1108","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2021",0,0
"1109","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2022",0,0
"1110","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2023",0,0
"1111","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:hdv_vehicles_shifted2024",0,0
"1112","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail",0,-27804701758.6833
"1113","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2015",0,0
"1114","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2016",0,0
"1115","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2017",0,0
"1116","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2018",0,0
"1117","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2019",0,0
"1118","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2020",0,0
"1119","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2021",0,0
"1120","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2022",0,0
"1121","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2023",0,0
"1122","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:electrification:rail_shifted2024",0,0
"1123","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime",0,-2656105216.84956
"1124","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2015",0,-156745905.782659
"1125","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2016",0,-146623143.02927
"1126","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2017",0,-137146990.458177
"1127","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2018",0,-128281710.978711
"1128","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2019",0,-119993883.124072
"1129","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2020",0,-112230607.940678
"1130","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2021",0,-106606156.049493
"1131","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2022",0,-101237283.610129
"1132","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2023",0,-96114622.1296039
"1133","brazil","PFLO:ALL_PLUR","cb:trns:technical_cost:fuel_switch:maritime_shifted2024",0,-91228935.0574051
"1134","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV",0,14743891633.7158
"1135","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2015",0,0
"1136","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2016",0,0
"1137","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2017",0,0
"1138","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2018",0,0
"1139","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2019",0,0
"1140","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2020",0,0
"1141","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2021",0,0
"1142","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2022",0,0
"1143","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2023",0,0
"1144","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:LDV_shifted2024",0,0
"1145","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles",0,885855664.661241
"1146","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2015",0,0
"1147","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2016",0,0
"1148","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2017",0,0
"1149","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2018",0,0
"1150","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2019",0,0
"1151","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2020",0,0
"1152","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2021",0,0
"1153","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2022",0,0
"1154","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2023",0,0
"1155","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:hdv_vehicles_shifted2024",0,0
"1156","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail",0,156514009.040338
"1157","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2015",0,0
"1158","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2016",0,0
"1159","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2017",0,0
"1160","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2018",0,0
"1161","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2019",0,0
"1162","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2020",0,0
"1163","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2021",0,0
"1164","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2022",0,0
"1165","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2023",0,0
"1166","brazil","PFLO:ALL_PLUR","cb:trns:technical_savings:electrification:rail_shifted2024",0,0
"1167","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X",0,-42302130435.1648
"1168","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2015",0,0
"1169","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2016",0,0
"1170","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2017",0,0
"1171","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2018",0,0
"1172","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2019",0,0
"1173","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2020",0,0
"1174","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2021",0,0
"1175","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2022",0,0
"1176","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2023",0,0
"1177","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:waste_to_energy:X_shifted2024",0,0
"1178","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary",0,234404284.234742
"1179","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2015",0,0
"1180","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2016",0,0
"1181","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2017",0,0
"1182","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2018",0,0
"1183","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2019",0,0
"1184","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2020",0,0
"1185","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2021",0,0
"1186","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2022",0,0
"1187","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2023",0,0
"1188","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:primary_shifted2024",0,0
"1189","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic",0,3844266896.55236
"1190","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2015",0,0
"1191","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2016",0,0
"1192","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2017",0,0
"1193","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2018",0,0
"1194","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2019",0,0
"1195","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2020",0,0
"1196","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2021",0,0
"1197","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2022",0,0
"1198","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2023",0,0
"1199","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2024",0,0
"1200","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic",0,3844266896.55236
"1201","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2015",0,0
"1202","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2016",0,0
"1203","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2017",0,0
"1204","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2018",0,0
"1205","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2019",0,0
"1206","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2020",0,0
"1207","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2021",0,0
"1208","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2022",0,0
"1209","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2023",0,0
"1210","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic_shifted2024",0,0
"1211","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic",0,-36364908074.5541
"1212","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2015",0,0
"1213","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2016",0,0
"1214","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2017",0,0
"1215","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2018",0,0
"1216","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2019",0,0
"1217","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2020",0,0
"1218","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2021",0,0
"1219","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2022",0,0
"1220","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2023",0,0
"1221","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic_shifted2024",0,0
"1222","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic",0,-62161447237.7631
"1223","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2015",0,0
"1224","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2016",0,0
"1225","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2017",0,0
"1226","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2018",0,0
"1227","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2019",0,0
"1228","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2020",0,0
"1229","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2021",0,0
"1230","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2022",0,0
"1231","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2023",0,0
"1232","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic_shifted2024",0,0
"1233","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage",0,430312057.267248
"1234","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2015",0,0
"1235","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2016",0,0
"1236","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2017",0,0
"1237","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2018",0,0
"1238","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2019",0,0
"1239","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2020",0,0
"1240","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2021",0,0
"1241","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2022",0,0
"1242","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2023",0,0
"1243","brazil","PFLO:ALL_PLUR","cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage_shifted2024",0,0
"1244","brazil","PFLO:ALL_PLUR","cb:trww:water_pollution:wastewater_treatment:BOD",0,-1.63581232086951e-07
"1245","brazil","PFLO:ALL_PLUR","cb:trww:water_pollution:wastewater_treatment:BOD_shifted2015",0,0
